Lake,Year,Date,Month,LAB ID,Depth,Conductivity,TDS,Hardness,pH,TSS,IB,Turbidity,Alkalinity,Bicarbonate,Carbonate,Hydroxide,Chloride,Fluoride,Sulphate,AmmoniaN,NitrateN,NitriteN,Orthophosphate ,Phosphorus,TKN,Total Nitrogen,Aluminum,Antimony ,Arsenic,Barium ,Beryllium,Bismuth,Boron ,Cadmium,Calcium,Cesium,Chromium,Cobalt,Copper,Iron,Lead,Lithium,Magnesium,Manganese,Mercury,Molybdenum,Nickel,Potassium,Rubidium,Selenium,Silicon,Silver,Sodium,Strontium,Sulfur,Tellurium,Thallium,Thorium,Tin,Titanium,Tungsten,Uranium,Vanadium,Zinc,Zirconium,TOC,Radium.226,Notes,Nitrate and Nitrite (as N),Anion Sum,Cation Sum,,,,,
Kodiak,2006,24-Apr-06,April,,9,43.1,23.6,14.9,6.85,<3.0,-3.8,0.51,13.2,13.2,<2.0,<2.0,1.43,0.033,5.85,0.006,0.113,<0.0010,<0.0010,0.0062,0.134,,0.0172,<0.00010,0.000248,0.0147,<0.00020,,0.0017,<0.000050,2.97,,0.00012,0.00024,0.00163,0.199,<0.000050,,1.82,0.042,<0.000020,0.000085,0.00264,1.52,,<0.00010,0.362,<0.00010,1.25,0.0229,,,,,,,,0.000068,<0.000050,0.0038,,5.33,,,,,,,,,,
Kodiak,2006,24-Apr-06,April,,5,42.3,22.5,14.6,6.89,<3.0,-1.4,0.39,11.8,11.8,<2.0,<2.0,1.39,0.028,5.84,<0.0050,0.111,<0.0010,<0.0010,0.004,0.051,,0.0173,<0.00010,0.000234,0.014,<0.00020,,0.0019,<0.000050,2.94,,0.00011,0.00021,0.00165,0.144,<0.000050,,1.77,0.0363,<0.000020,0.000088,0.00254,1.48,,<0.00010,0.356,<0.00010,1.25,0.0223,,,,,,,,0.000071,<0.000050,0.005,,5.28,,,,,,,,,,
Kodiak,2006,24-Apr-06,April,,5,40.8,23.1,14.6,6.83,<3.0,-3.9,0.43,12.8,12.8,<2.0,<2.0,1.38,0.029,5.84,0.006,0.117,<0.0010,<0.0010,0.004,0.13,,0.0169,<0.00010,0.000236,0.0143,<0.00020,,0.0017,<0.000050,2.91,,0.00012,0.00021,0.00164,0.155,<0.000050,,1.77,0.0363,<0.000020,0.000083,0.00259,1.5,,<0.00010,0.35,<0.00010,1.22,0.0223,,,,,,,,0.000074,<0.000050,0.0043,,5.15,,,,,,,,,,
Kodiak,2006,1-Jul-06,July,,1,19.9,10.9,7.35,6.73,<3.0,9.4,2.69,4.6,4.6,<2.0,<2.0,0.94,0.024,2.93,0.0207,0.0106,<0.0010,<0.0010,0.0099,0.249,,0.106,<0.00010,0.000253,0.00883,<0.00020,,0.002,<0.000050,1.43,,0.00022,0.00012,0.00186,0.137,0.000074,,0.921,0.00407,<0.000020,0.000118,0.00167,0.912,,<0.00010,0.326,<0.00010,0.666,0.012,,,,,,,,0.000112,0.00018,0.0032,,5.96,,,,,,,,,,
Kodiak,2006,1-Jul-06,July,,5,20,10.6,7.23,6.89,<3.0,11.5,2.65,4,4,<2.0,<2.0,0.98,0.023,2.94,0.0273,0.0104,<0.0010,<0.0010,0.0108,0.25,,0.0953,<0.00010,0.000249,0.00857,<0.00020,,0.0018,<0.000050,1.4,,0.00021,<0.00010,0.00179,0.133,0.000056,,0.903,0.00394,<0.000020,0.000119,0.00161,0.888,,<0.00010,0.288,<0.00010,0.695,0.0116,,,,,,,,0.000108,0.000166,0.0027,,6.66,,,,,,,,,,
Kodiak,2006,1-Aug-06,August,,1,22.8,11.7,8.32,6.93,<3.0,10.3,1.11,4.5,4.5,<2.0,<2.0,1.15,,3.33,0.009,<0.0050,<0.0010,<0.0010,0.0066,0.24,,0.0424,<0.00010,0.000269,0.00813,<0.00020,,0.0016,<0.000050,1.61,,0.00017,<0.00010,0.00213,0.068,0.000126,,1.04,0.004,<0.000020,0.00014,0.00162,0.956,,<0.00010,0.232,<0.00010,0.796,0.0132,,,,,,,,0.000093,0.000103,0.0044,,6.02,,,,,,,,,,
Kodiak,2006,1-Aug-06,August,,1,22.7,11.8,8.34,6.92,<3.0,9.1,1.09,4.7,4.7,<2.0,<2.0,1.16,,3.31,0.011,<0.0050,<0.0010,<0.0010,0.0062,0.24,,0.0367,<0.00010,0.000264,0.00787,<0.00020,,0.0015,<0.000050,1.6,,0.00017,<0.00010,0.00194,0.057,<0.000050,,1.05,0.00319,<0.000020,0.000125,0.00159,0.975,,<0.00010,0.217,<0.00010,0.802,0.0132,,,,,,,,0.000094,0.000076,0.0022,,6.13,,,,,,,,,,
Kodiak,2006,1-Aug-06,August,,6,22.8,11.6,8.09,6.93,<3.0,7.7,0.84,4.6,4.6,<2.0,<2.0,1.16,,3.32,0.011,<0.0050,<0.0010,<0.0010,0.0069,0.23,,0.0349,<0.00010,0.000254,0.00764,<0.00020,,0.0016,<0.000050,1.54,,0.00014,<0.00010,0.00254,0.054,0.000087,,1.03,0.0033,<0.000020,0.000116,0.00159,0.927,,<0.00010,0.207,<0.00010,0.77,0.0129,,,,,,,,0.000087,0.000076,0.0022,,5.65,,,,,,,,,,
Kodiak,2006,8-Sep-06,September,,1,28,14.5,9.45,7,<3.0,4.2,0.88,5.8,5.8,<2.0,<2.0,1.51,0.03,4.28,0.013,<0.0050,<0.0010,<0.0010,0.0063,0.28,,0.0372,<0.00010,0.000279,0.0085,<0.00020,,0.0011,<0.000050,1.81,,0.00041,<0.00010,0.0018,0.071,0.000127,,1.2,0.00353,<0.000020,0.000178,0.00162,1.08,,0.00013,0.399,<0.00010,1.01,0.0149,,,,,,,,0.000089,<0.000050,0.0031,,5.12,,,,,,,,,,
Kodiak,2006,8-Sep-06,September,,5,28.1,14,9.57,6.98,<3.0,8.6,0.88,5,5,<2.0,<2.0,1.5,0.027,4.17,0.0127,<0.0050,<0.0010,<0.0010,0.0074,0.26,,0.0366,<0.00010,0.000275,0.0086,<0.00020,,<0.0010,<0.000050,1.82,,0.00042,<0.00010,0.00177,0.061,0.000127,,1.22,0.00362,<0.000020,0.00024,0.00158,1.11,,<0.00010,0.393,<0.00010,1.02,0.0152,,,,,,,,0.000087,0.000065,0.0031,,5.17,,,,,,,,,,
LdS1,2006,22-Apr-06,April,,6,14.8,8.1,5.07,6.51,<3.0,-2.2,0.14,6.2,6.2,<2.0,<2.0,<0.50,0.021,1.42,0.0247,0.0077,<0.0010,0.0022,0.0052,0.142,,0.003,<0.00010,0.000293,0.00124,<0.00020,,0.0013,<0.000050,0.987,,0.00019,<0.00010,0.00062,<0.010,<0.000050,,0.633,0.0012,0.000083,<0.000050,0.00031,0.624,,<0.00010,<0.050,<0.00010,0.642,0.006,,,,,,,,0.00002,<0.000050,0.0018,,2.62,,,,,,,,,,
LdS1,2006,22-Apr-06,April,,6,14.6,8,4.98,6.66,<3.0,-1.9,0.11,6.1,6.1,<2.0,<2.0,<0.50,0.021,1.44,0.039,0.0073,0.001,0.0026,0.0057,0.122,,0.0026,<0.00010,0.000286,0.00123,<0.00020,,0.0012,<0.000050,0.969,,<0.00010,<0.00010,0.00057,<0.010,<0.000050,,0.623,0.00104,<0.000020,<0.000050,0.00025,0.597,,<0.00010,<0.050,<0.00010,0.651,0.00606,,,,,,,,0.000019,<0.000050,0.0048,,2.7,,,,,,,,,,
LdS1,2006,22-Apr-06,April,,4,17.2,9.3,5.59,6.54,<3.0,-4.8,0.36,7.2,7.2,<2.0,<2.0,<0.50,0.024,1.64,0.03,0.0055,0.0019,0.0024,0.0063,0.173,,0.0022,<0.00010,0.00032,0.00139,<0.00020,,0.0013,<0.000050,1.09,,0.00014,<0.00010,0.00064,<0.010,<0.000050,,0.696,0.000966,<0.000020,<0.000050,0.00029,0.692,,<0.00010,<0.050,<0.00010,0.72,0.0067,,,,,,,,0.000021,0.00006,<0.0010,,2.99,,,,,,,,,,
LdS1,2006,22-Apr-06,April,,4,17.9,8.5,5.69,6.54,<3.0,5.8,0.13,5.6,5.1,<2.0,<2.0,<0.50,0.025,1.7,0.0313,<0.0050,0.0017,0.0027,0.0058,0.188,,0.0098,<0.00010,0.000321,0.00142,<0.00020,,0.0014,<0.000050,1.09,,<0.00010,<0.00010,0.00066,<0.010,<0.000050,,0.723,0.000935,<0.000020,<0.000050,0.0003,0.713,,<0.00010,<0.050,<0.00010,0.742,0.007,,,,,,,,0.000021,<0.000050,<0.0010,,2.94,,,,,,,,,,
LdS1,2006,10-Jul-06,July,,1,11.8,6,4.14,6.67,<3.0,7.4,0.61,4,4,<2.0,<2.0,<0.50,<0.020,1.24,<0.0050,<0.0050,<0.0010,<0.0010,0.0055,0.2,,0.0127,<0.00010,0.000247,0.00137,<0.00020,,0.0011,<0.000050,0.825,,<0.00010,<0.00010,0.00061,0.022,0.000149,,0.506,0.00705,<0.000020,<0.000050,0.00045,0.497,,<0.00010,0.068,<0.00010,0.543,0.00507,,,,,,,,0.000021,<0.000050,<0.0010,,4.39,,,,,,,,,,
LdS1,2006,10-Jul-06,July,,4,12.2,6.2,4.22,6.66,<3.0,6.2,0.57,4.2,4.2,<2.0,<2.0,<0.50,<0.020,1.23,<0.0050,<0.0050,<0.0010,<0.0010,0.0051,0.21,,0.0134,<0.00010,0.000267,0.00168,<0.00020,,0.0012,0.000074,0.825,,<0.00010,<0.00010,0.00063,0.021,0.000095,,0.524,0.00731,<0.000020,<0.000050,0.00041,0.511,,<0.00010,0.068,<0.00010,0.552,0.00526,,,,,,,,0.000025,<0.000050,<0.0010,,4.31,,,,,,,,,,
LdS1,2006,1-Aug-06,August,,1,12.9,5.8,4.27,6.81,<3.0,11.7,0.98,3.7,3.7,<2.0,<2.0,<0.50,<0.020,1.15,0.006,<0.0050,<0.0010,<0.0010,0.0075,0.16,,0.0074,<0.00010,0.000268,0.0012,<0.00020,,<0.0010,<0.000050,0.792,,<0.00010,<0.00010,0.00058,0.018,0.000384,,0.558,0.00493,<0.000020,<0.000050,0.0003,0.501,,<0.00010,0.075,<0.00010,0.536,0.00513,,,,,,,,0.000022,<0.000050,<0.0010,,3.68,,,,,,,,,,
LdS1,2006,1-Aug-06,August,,4,12.5,6.9,4.51,6.83,<3.0,1.6,1.22,5.2,5.2,<2.0,<2.0,<0.50,0.02,1.16,0.005,<0.0050,<0.0010,<0.0010,0.0078,0.15,,0.0106,<0.00010,0.000298,0.00131,<0.00020,,0.001,<0.000050,0.851,,<0.00010,<0.00010,0.00059,0.036,0.000473,,0.578,0.00524,<0.000020,<0.000050,0.00032,0.535,,<0.00010,0.09,<0.00010,0.561,0.00533,,,,,,,,0.000022,<0.000050,<0.0010,,3.49,,,,,,,,,,
LdS1,2006,10-Sep-06,September,,1,12.8,5.8,4.35,6.61,<3.0,14.1,1.25,3.3,3.3,<2.0,<2.0,<0.50,0.023,1.34,<0.0050,<0.0050,<0.0010,<0.0010,0.0064,0.21,,0.0094,<0.00010,0.000302,0.00117,<0.00020,,<0.0010,<0.000050,0.809,,0.00026,<0.00010,0.00061,0.017,0.034,,0.565,0.00446,<0.000020,<0.000050,0.00036,0.517,,<0.00010,0.1,<0.00010,0.536,0.00513,,,,,,,,0.000021,<0.000050,<0.0010,,2.87,,,,,,,,,,
LdS1,2006,10-Sep-06,September,,4,12.7,6.4,4.36,6.63,<3.0,4.9,1.27,4.4,4.4,<2.0,<2.0,<0.50,0.022,1.25,0.0093,<0.0050,<0.0010,<0.0010,0.006,0.2,,0.0062,<0.00010,0.000298,0.00116,<0.00020,,<0.0010,<0.000050,0.813,,0.00037,<0.00010,0.00061,0.011,0.00086,,0.565,0.00463,<0.000020,<0.000050,0.00033,0.516,,<0.00010,0.081,<0.00010,0.547,0.00521,,,,,,,,0.000023,<0.000050,<0.0010,,2.61,,,,,,,,,,
LdS2,2006,22-Apr-06,April,,1,45.5,23,13.6,6.83,3.6,-3,1.3,13.2,13.2,<2.0,<2.0,1.25,0.038,4.29,0.01,0.411,<0.0010,<0.0010,0.0112,0.22,,0.0322,<0.00010,0.000454,0.00827,<0.00020,,0.0036,<0.000050,2.69,,0.0002,<0.00010,0.00166,0.054,<0.000050,,1.68,0.00601,<0.000020,<0.000050,0.00118,1.54,,<0.00010,0.091,<0.00010,1.71,0.0169,,,,,,,,0.000036,0.000179,0.0028,,6.51,,,,,,,,,,
LdS2,2006,22-Apr-06,April,,1,45,23.5,15.2,6.84,4.2,3.6,1.01,12.6,12.6,<2.0,<2.0,1.27,0.038,4.29,0.0113,0.416,<0.0010,0.0014,0.0028,0.264,,0.031,<0.00010,0.000458,0.00866,<0.00020,,0.0039,<0.000050,3,,0.00018,<0.00010,0.00184,0.045,<0.000050,,1.88,0.00521,<0.000020,<0.000050,0.00126,1.68,,<0.00010,0.096,<0.00010,1.88,0.0186,,,,,,,,0.000037,0.000076,0.0041,,6.58,,,,,,,,,,
LdS2,2006,10-Jul-06,July,,1,13.8,6.4,4.72,6.67,<3.0,15,0.54,3.3,3.3,<2.0,<2.0,<0.50,0.02,1.69,0.0073,<0.0050,<0.0010,<0.0010,0.0046,0.23,,0.0133,<0.00010,0.000285,0.00172,<0.00020,,0.0012,<0.000050,0.893,,<0.00010,<0.00010,0.00067,0.037,0.000058,,0.605,0.00637,<0.000020,<0.000050,0.00053,0.561,,<0.00010,0.079,<0.00010,0.602,0.0057,,,,,,,,0.000024,<0.000050,<0.0010,,4.67,,,,,,,,,,
LdS2,2006,10-Jul-06,July,,1,,,4.7,,,,,,,,,,,,,,,,,,,0.0174,<0.00010,0.000292,0.00182,<0.00020,,0.0012,<0.000050,0.875,,<0.00010,<0.00010,0.00071,0.046,0.000113,,0.621,0.00595,<0.000020,<0.000050,0.00047,0.562,,<0.00010,0.09,<0.00010,0.607,0.00566,,,,,,,,0.000024,<0.000050,<0.0010,,,,,,,,,,,,
LdS2,2006,10-Jul-06,July,,1,15.2,7.6,4.96,6.63,<3.0,4.6,0.68,4.7,4.7,<2.0,<2.0,<0.50,0.023,1.87,0.0053,<0.0050,<0.0010,<0.0010,0.0054,0.22,,0.0144,<0.00010,0.00031,0.00187,<0.00020,,0.0014,<0.000050,0.92,,<0.00010,<0.00010,0.00072,0.042,0.00009,,0.647,0.00549,<0.000020,<0.000050,0.00053,0.586,,<0.00010,0.085,<0.00010,0.632,0.00593,,,,,,,,0.000024,<0.000050,<0.0010,,4.98,,,,,,,,,,
LdS2,2006,3-Aug-06,August,,1,13,6.8,4.78,6.89,<3.0,8.2,1.59,4.7,4.7,<2.0,<2.0,<0.50,0.021,1.23,0.007,<0.0050,<0.0010,<0.0010,0.0087,0.18,,0.0188,<0.00010,0.000332,0.00238,<0.00020,,0.0011,<0.000050,0.896,,0.00013,<0.00010,0.00073,0.042,0.000734,,0.618,0.006,<0.000020,<0.000050,0.00037,0.557,,<0.00010,0.093,<0.00010,0.575,0.00553,,,,,,,,0.000028,0.000078,<0.0010,,3.81,,,,,,,,,,
LdS2,2006,3-Aug-06,August,,1,13,6.7,4.61,6.84,<3.0,4.7,0.42,4.9,4.9,<2.0,<2.0,<0.50,0.02,1.19,0.009,<0.0050,<0.0010,<0.0010,0.0071,0.14,,0.0097,<0.00010,0.000308,0.00176,<0.00020,,0.0012,<0.000050,0.863,,<0.00010,<0.00010,0.00066,0.032,0.000376,,0.597,0.00456,<0.000020,<0.000050,0.00038,0.534,,<0.00010,0.075,<0.00010,0.565,0.00543,,,,,,,,0.000023,<0.000050,<0.0010,,3.42,,,,,,,,,,
LdS2,2006,10-Sep-06,September,,1,13,6.2,4.55,6.69,<3.0,12.4,0.91,3.6,3.6,<2.0,<2.0,<0.50,0.022,1.45,0.0127,<0.0050,<0.0010,<0.0010,0.0071,0.2,,0.0091,<0.00010,0.000313,0.00128,<0.00020,,<0.0010,<0.000050,0.841,,0.00024,<0.00010,0.00061,0.022,0.00493,,0.595,0.0046,<0.000020,<0.000050,0.00036,0.533,,<0.00010,0.102,<0.00010,0.566,0.00536,,,,,,,,0.000022,<0.000050,<0.0010,,2.81,,,,,,,,,,
LdS2,2006,10-Sep-06,September,,1,13.4,7,4.74,6.75,<3.0,4.8,0.58,4.6,4.6,<2.0,<2.0,<0.50,0.023,1.54,0.01,<0.0050,<0.0010,<0.0010,0.0068,0.2,,0.0089,<0.00010,0.0003,0.00168,<0.00020,,<0.0010,<0.000050,0.867,,0.00029,<0.00010,0.00064,0.019,0.0034,,0.626,0.00445,<0.000020,<0.000050,0.00042,0.554,,<0.00010,0.111,<0.00010,0.581,0.00555,,,,,,,,0.000024,<0.000050,<0.0010,,2.82,,,,,,,,,,
Leslie,2006,23-Apr-06,April,,11,518,296,184,7.55,<3.0,-1.2,0.19,60.1,60.1,<2.0,<2.0,51.5,0.05,104,0.0613,2.99,0.012,<0.0010,0.0041,0.199,,0.0068,0.0026,0.000447,0.13,<0.00020,,0.0129,<0.000050,26.5,,0.00017,<0.00010,0.001,<0.010,<0.000050,,28.6,0.011,<0.000020,0.0658,0.00365,20.5,,0.00022,0.307,<0.00010,15.4,0.425,,,,,,,,0.00019,<0.000050,0.0028,,3.45,,,,,,,,,,
Leslie,2006,23-Apr-06,April,,11,514,295,181,7.53,<3.0,-2.3,0.18,62.6,62.6,<2.0,<2.0,51.1,0.042,103,0.0647,2.99,0.0111,<0.0010,0.0046,0.252,,0.0067,0.00255,0.000409,0.128,<0.00020,,0.0124,<0.000050,25.6,,0.00013,<0.00010,0.00098,<0.010,<0.000050,,28.3,0.00879,<0.000020,0.0645,0.00352,20.1,,<0.00010,0.299,<0.00010,15.2,0.421,,,,,,,,0.000193,0.00007,0.0017,,3.39,,,,,,,,,,
Leslie,2006,23-Apr-06,April,,6,482,284,14.4,7.49,<3.0,-4.3,0.18,69,69,<2.0,<2.0,48,0.046,96.8,0.0907,2.94,0.0074,<0.0010,0.004,0.294,,0.0053,0.00253,0.000382,0.117,<0.00020,,0.0116,<0.000050,24.5,,0.00011,<0.00010,0.00094,<0.010,<0.000050,,26.5,0.00401,<0.000020,0.0633,0.00329,19,,<0.00010,0.276,<0.00010,14.2,0.392,,,,,,,,0.000216,0.000059,<0.0010,,3.28,,,,,,,,,,
Leslie,2006,23-Apr-06,April,,6,497,280,171,7.66,<3.0,-2.8,0.21,61.4,61.4,<2.0,<2.0,48.2,0.045,97.2,0.0847,2.93,0.0081,<0.0010,0.0037,0.252,,0.0063,0.00254,0.000376,0.119,<0.00020,,0.0119,<0.000050,24.6,,0.00013,<0.00010,0.00195,<0.010,<0.000050,,26.5,0.00411,<0.000020,0.0643,0.00335,19.2,,<0.00010,0.271,<0.00010,14.3,0.396,,,,,,,,0.000218,0.000079,<0.0010,,3.36,,,,,,,,,,
Leslie,2006,2-Jul-06,July,,1,332,189,116,7.69,<3.0,-0.3,1.11,27.2,27.2,<2.0,<2.0,38.7,0.035,64.3,0.018,2.51,0.006,<0.0010,0.0051,0.157,,0.0343,0.00178,0.000437,0.0705,<0.00020,,0.0095,<0.000050,17,,0.00016,<0.00010,0.00096,0.047,<0.000050,,17.7,0.00502,<0.000020,0.0527,0.00242,12.5,,0.00038,0.17,<0.00010,11,0.291,,,,,,,,0.000276,0.000167,,,4.89,,,,,,,,,,
Leslie,2006,2-Jul-06,July,,6,331,192,121,7.66,<3.0,2,1.37,27.2,27.2,<2.0,<2.0,38.6,0.035,64.4,0.0267,2.52,0.0062,<0.0010,0.0068,0.15,,0.038,0.00184,0.000438,0.0741,<0.00020,,0.0102,<0.000050,17.7,,0.00022,<0.00010,0.00097,0.034,<0.000050,,18.7,0.00343,<0.000020,0.0539,0.00241,13,,0.00044,0.15,<0.00010,11.5,0.302,,,,,,,,0.000283,0.000218,0.0012,,4.59,,,,,,,,,,
Leslie,2006,6-Aug-06,August,,1,387,221,137,7.66,<3.0,2.8,0.73,28.4,28.4,<2.0,<2.0,48.1,,71.8,0.018,2.77,0.0197,<0.0010,0.0078,0.295,,0.0189,0.0022,0.000499,0.0816,<0.00020,,0.0111,<0.000050,20.1,,0.00021,<0.00010,0.00108,0.012,<0.000050,,21,0.00221,<0.000020,0.0656,0.00258,14.8,,0.00041,0.1,<0.00010,15.7,0.374,,,,,,,,0.000324,0.000145,<0.0010,,4.12,,,,,,,,,,
Leslie,2006,6-Aug-06,August,,6,384,219,136,7.73,<3.0,2.6,0.44,28.5,28.5,<2.0,<2.0,47.5,,71.2,0.024,2.77,0.018,<0.0010,0.0024,0.276,,0.0236,0.00221,0.000518,0.0814,<0.00020,,0.011,<0.000050,19.8,,0.00017,<0.00010,0.00108,<0.010,<0.000050,,21,0.00166,<0.000020,0.0655,0.00278,14.5,,0.00063,0.103,<0.00010,15.3,0.367,,,,,,,,0.000331,0.000201,<0.0010,,4.11,,,,,,,,,,
Leslie,2006,6-Sep-06,September,,1,407,219,126,7.58,<3.0,-2.5,0.67,30.2,30.2,<2.0,<2.0,49.9,0.032,72.9,0.024,2.58,0.02,<0.0010,0.0054,0.726,,0.0163,0.00196,<0.00070,0.0705,<0.00020,,0.01,<0.000050,18.5,,0.00023,<0.00010,0.00094,0.015,0.000394,,19.3,0.00208,<0.000020,0.0609,0.00199,13.5,,0.00011,<0.050,<0.00010,14.9,0.337,,,,,,,,0.000298,<0.000050,<0.0010,,3.32,,,,,,,,,,
Leslie,2006,6-Sep-06,September,,5,405,222,130,7.62,<3.0,-1,0.48,30.5,30.5,<2.0,<2.0,50.1,0.032,73.2,0.0233,2.59,0.021,<0.0010,0.0034,0.384,,0.0674,0.00205,<0.00080,0.073,<0.00020,,0.0107,<0.000050,19.7,,0.00037,<0.00010,0.00102,0.016,0.000121,,19.7,0.00219,<0.000020,0.0641,0.00205,13.6,,0.00011,<0.050,<0.00010,15.6,0.35,,,,,,,,0.000314,<0.000050,0.0021,,3.41,,,,,,,,,,
Moose,2006,23-Apr-06,April,,8,447,263,157,7.49,<3.0,-4.7,0.27,64.1,64.1,<2.0,<2.0,44.2,0.044,90.1,0.0633,2.82,0.0039,<0.0010,0.0046,0.28,,0.0048,0.00243,0.000388,0.101,<0.00020,,0.0109,<0.000050,22.4,,0.00012,<0.00010,0.00088,<0.010,<0.000050,,24.4,0.00859,<0.000020,0.0629,0.00193,17.7,,<0.00010,0.152,<0.00010,13.2,0.362,,,,,,,,0.000202,0.000085,<0.0010,,3.33,,,,,,,,,,
Moose,2006,23-Apr-06,April,,8,448,263,157,7.54,<3.0,-4.3,0.2,63.4,63.4,<2.0,<2.0,44.2,0.048,90.1,0.062,2.82,0.0035,<0.0010,0.0043,0.176,,0.0045,0.00244,0.000436,0.103,<0.00020,,0.0112,<0.000050,22.6,,0.00016,<0.00010,0.00088,<0.010,<0.000050,,24.4,0.00756,<0.000020,0.0618,0.00195,17.9,,0.00023,0.156,<0.00010,13.2,0.371,,,,,,,,0.000202,0.000057,<0.0010,,3.23,,,,,,,,,,
Moose,2006,23-Apr-06,April,,5,452,266,156,7.52,<3.0,-5.5,0.21,66,66,<2.0,<2.0,44.6,0.048,90.7,0.0633,2.9,0.0032,<0.0010,0.0042,0.252,,0.0056,0.00242,0.000389,0.0996,<0.00020,,0.0108,<0.000050,22,,<0.00010,<0.00010,0.00082,<0.010,<0.000050,,24.4,0.00434,<0.000020,0.0624,0.002,17.7,,<0.00010,0.146,<0.00010,13.5,0.358,,,,,,,,0.0002,<0.000050,<0.0010,,3.45,,,,,,,,,,
Moose,2006,23-Apr-06,April,,5,452,264,14.8,7.38,<3.0,-5,0.24,63,63,<2.0,<2.0,44.7,0.045,90.9,0.0613,2.91,0.0031,<0.0010,0.005,0.221,,0.0055,0.00244,0.000368,0.0999,<0.00020,,0.011,<0.000050,22.5,,<0.00010,<0.00010,0.00091,<0.010,<0.000050,,24.3,0.00428,<0.000020,0.0625,0.00207,17.8,,<0.00010,0.139,<0.00010,13.3,0.361,,,,,,,,0.000209,<0.000050,0.0011,,3.35,,,,,,,,,,
Moose,2006,1-Jul-06,July,,1,337,184,115,7.54,<3.0,0.9,0.79,26.9,26.9,<2.0,<2.0,37.2,0.035,62.2,0.0167,2.41,0.0052,<0.0010,0.0046,0.152,,0.0378,0.00176,0.000436,0.07,<0.00020,,0.0098,0.000056,16.9,,0.00019,<0.00010,0.00095,0.035,0.00157,,17.6,0.0029,<0.000020,0.0521,0.00221,12.4,,0.00044,0.155,<0.00010,11,0.287,,,,,,,,0.000262,0.000153,0.0011,,5.85,,,,,,,,,,
Moose,2006,2-Jul-06,July,,1,334,183,113,7.62,<3.0,0.4,2.95,26.5,26.5,<2.0,<2.0,37.1,0.038,62,0.0153,2.38,0.0133,<0.0010,0.0026,0.103,,0.0316,0.00169,0.000406,0.0689,<0.00020,,0.0093,<0.000050,16.3,,0.00028,<0.00010,0.00091,0.037,0.00126,,17.5,0.00282,<0.000020,0.0506,0.00214,12.2,,0.00018,0.175,<0.00010,10.8,0.286,,,,,,,,0.000257,0.000196,<0.0010,,5.22,,,,,,,,,,
Moose,2006,2-Jul-06,July,,5,327,179,111,7.53,<3.0,0.2,0.93,26.4,26.4,<2.0,<2.0,36.3,0.038,60.9,0.0173,2.34,0.0105,<0.0010,0.0048,0.15,,0.0324,0.00169,0.000399,0.068,<0.00020,,0.0096,<0.000050,16.2,,0.00018,<0.00010,0.0009,0.044,0.000353,,17.1,0.00295,<0.000020,0.0496,0.00216,11.9,,0.00024,0.189,<0.00010,10.4,0.278,,,,,,,,0.000247,0.000138,<0.0010,,4.92,,,,,,,,,,
Moose,2006,5-Aug-06,August,,5,377,212,130,7.63,<3.0,1.1,0.5,28.4,28.4,<2.0,<2.0,46.3,,70,0.025,2.63,0.0183,<0.0010,0.0033,0.28,,0.018,0.0021,0.000453,0.0766,<0.00020,,0.0103,<0.000050,18.7,,0.00016,<0.00010,0.00103,0.015,<0.000050,,20.2,0.00313,<0.000020,0.0613,0.00229,13.9,,0.00023,0.07,<0.00010,14.4,0.344,,,,,,,,0.000264,0.000114,<0.0010,,4.56,,,,,,,,,,
Moose,2006,5-Aug-06,August,,5,376,213,131,7.64,<3.0,1.9,0.76,28.3,28.3,<2.0,<2.0,46.1,,69.9,0.02,2.66,0.0143,<0.0010,0.0024,0.289,,0.0188,0.00209,0.000461,0.0772,<0.00020,,0.0099,<0.000050,19,,0.00018,<0.00010,0.00105,0.014,<0.000050,,20.4,0.00254,<0.000020,0.0612,0.00236,14,,0.00034,0.062,<0.00010,14.6,0.352,,,,,,,,0.000283,0.000123,<0.0010,,4.43,,,,,,,,,,
Moose,2006,7-Sep-06,September,,1,372,210,127,7.74,<3.0,1.8,0.39,30.5,30.5,<2.0,<2.0,46.1,0.037,67.4,0.0227,2.27,0.0185,<0.0010,0.017,0.265,,0.0199,0.00194,0.000503,0.0702,<0.00020,,0.0096,<0.000050,19,,0.00041,<0.00010,0.0009,0.014,0.000795,,19.4,0.00271,<0.000020,0.0596,0.00189,14.2,,<0.00010,0.071,<0.00010,15.4,0.33,,,,,,,,0.000283,0.000249,0.0017,,3.62,,,,,,,,,,
Moose,2006,7-Sep-06,September,,1,373,208,122,7.76,<3.0,-0.3,0.48,30.2,30.2,<2.0,<2.0,46.4,0.037,67.8,0.02,2.29,0.0189,<0.0010,0.0038,0.498,,0.0195,0.00187,0.000502,0.0678,<0.00020,,0.0097,<0.000050,18.2,,0.0004,<0.00010,0.00093,0.013,0.000756,,18.7,0.00258,<0.000020,0.0577,0.00191,13.7,,<0.00010,0.063,<0.00010,14.9,0.322,,,,,,,,0.000286,0.000056,<0.0010,,3.69,,,,,,,,,,
