"site","site_type","year","wshed","concent","body","Alkalinity","Aluminum","AmmoniaN","Antimony","Arsenic","Barium","Beryllium","Bicarbonate","Boron","Cadmium","Calcium","Carbonate","Chloride","Chromium","Cobalt","Conductivity","Copper","Fluoride","Hardness","Hydroxide","Iron","Lead","Magnesium","Manganese","Mercury","Molybdenum","Nickel","NitrateN","NitriteN","Orthophosphate","pH","Phosphorus","Potassium","Selenium","Silicon","Silver","Sodium","Strontium","TDS","TKN","TOC","TSS","Turbidity","Uranium","Vanadium","Zinc","easting","northing","row_ind"
"Kodiak",FALSE,"2013","koala",0,"lake",5.7,0.0248166666666667,0.0025,5e-05,0.000257,0.00728833333333333,5e-06,5.7,0.0025,5e-06,1.51333333333333,1,0.973333333333333,0.000128333333333333,5e-05,26.85,0.001585,NA,8.66666666666667,1,0.0485,6.5e-06,1.18666666666667,0.00240166666666667,5e-06,0.000152,0.00167,0.00323333333333333,5e-04,5e-04,7.07,0.00561666666666667,1.06,2e-05,0.155833333333333,5e-06,1.08166666666667,0.0132833333333333,18,0.283666666666667,5.12666666666667,1.5,0.485,7.51666666666667e-05,8.86666666666667e-05,0.000866666666666667,518316,7175537,106
"Kodiak",FALSE,"2014","koala",0,"lake",6.8,0.026675,0.006375,5e-05,0.00025,0.0076725,6.5e-06,6.8,0.0025,5e-06,1.58,1,1.2975,0.000255,5e-05,29.675,0.0015725,NA,8.965,1,0.0465,1.1e-05,1.2175,0.0029625,5e-06,0.00014725,0.0017075,0.019375,5e-04,5e-04,6.95,0.0069,1.135,2e-05,0.12375,5e-06,1.27,0.01405,19.825,0.28125,4.6875,1.5,0.7075,7.375e-05,8.25e-05,0.002075,518316,7175537,107
"Kodiak",FALSE,"2015","koala",0,"lake",6.3,0.02675,0.0025,5e-05,0.0002545,0.0074725,5e-06,6.3,0.0025,5e-06,1.5125,0.5,0.9475,6.75e-05,5e-05,27.525,0.001565,0.024,8.5125,0.5,0.0555,1.9e-05,1.1525,0.003255,2.5e-06,0.00012725,0.00168,0.0025,5e-04,5e-04,6.9775,0.001425,1.115,2e-05,0.0915,5e-06,1.0425,0.012875,18.825,0.2795,5.5425,1.5,0.53,7.775e-05,6.8e-05,0.000625,518316,7175537,108
"Kodiak",FALSE,"2016","koala",0,"lake",5.475,0.02915,0.0025,5e-05,0.000284,0.00738,5e-06,5.475,0.0025,5e-06,1.485,0.5,0.825,0.00011,5e-05,26.75,0.001715,0.02425,8.7675,0.5,0.06225,2.625e-05,1.2325,0.00462,2.5e-06,0.00014925,0.0018475,0.0025,5e-04,5e-04,6.7375,0.006375,1.08,2e-05,0.1255,5e-06,1.115,0.0133,18.575,0.28025,5.495,1.5,0.6625,9e-05,5.9e-05,0.00085,518316,7175537,109
"Kodiak",FALSE,"2017","koala",0,"lake",6.2,0.02665,0.0025,1e-05,0.0002625,0.00736,5e-06,6.2,0.0025,2.5e-06,1.7175,0.5,1.0625,0.00013,6.51e-05,29.625,0.0015625,0.025,10.075,0.5,0.0522,5e-06,1.405,0.003475,2.5e-06,0.000144,0.00169,0.0015,5e-04,5e-04,6.935,0.00445,1.2275,2e-05,0.15775,2.5e-06,1.33,0.014475,20.8,0.26575,5.4525,1.5,0.545,7.0075e-05,9.825e-05,0.0008025,518316,7175537,110
"Kodiak",FALSE,"2018","koala",0,"lake",7.55,0.0245,0.003525,3.975e-05,0.000285,0.00819,5e-06,7.55,0.0025,2.5e-06,1.8425,0.5,1.2925,0.00014,7.1575e-05,37.7,0.0015625,0.027,11.25,0.5,0.05565,5e-06,1.61,0.0045475,2.5e-06,0.000188,0.0019625,0.0015,5e-04,5e-04,7.095,0.010525,1.4475,2.75e-05,0.0865,2.5e-06,1.755,0.0157,24.725,0.275,5.445,1.5,0.5275,6.1575e-05,7.575e-05,0.000455,518316,7175537,111
"Kodiak",FALSE,"2019","koala",0,"lake",6.925,0.0311,0.00765,2.25e-05,0.00027875,0.009775,2.5e-06,6.925,0.0025,2.5e-06,1.975,0.5,1.395,0.0001775,6.4225e-05,45.45,0.00159,0.02875,12.15,0.5,0.060025,1.575e-05,1.7475,0.0034125,2.5e-06,0.000557,0.002065,0.00855,0.000775,5e-04,7.0725,0.0033,1.4575,2.725e-05,0.193,2.5e-06,2.305,0.019575,29.55,0.2895,6.3825,1.5,0.4975,8.19e-05,0.00011975,0.0007575,518316,7175537,112
"Kodiak",FALSE,"2020","koala",0,"lake",6.655,0.06725,0.02575,2.35e-05,0.00038675,0.0122,5e-06,6.660163,0.006025,2.5e-06,3.3775,0.25,2.125,0.00084025,0.00012775,54.4,0.0026475,0.03075,19.1,0.25,0.17175,1.4925e-05,2.5925,0.010385,9.5e-07,0.0016175,0.00342,0.02825,0.002425,5e-04,6.235,0.0034,2.04,9.3e-05,0.657,2.5e-06,4.21,0.033475,31,0.28,5.625,2.15,0.35,0.00016225,0.00014175,0.0011725,518316,7175537,113
"Kodiak",FALSE,"2021","koala",0,"lake",6.8375,0.03195,0.00565,1.25e-05,0.0002565,0.00785,5e-06,6.84,0.0025,2.5e-06,2.255,0.25,1.825,2.5e-05,6.465e-05,44.675,0.0015325,0.02525,12.85,0.25,0.084725,9.8e-06,1.7525,0.005465,9.5e-07,0.0012675,0.001745,0.006325,5e-04,5e-04,6.055,0.006575,1.44,4.625e-05,0.1225,2.5e-06,2.5175,0.02035,23.75,0.30625,4.75,2.275,0.58,9.605e-05,9.95e-05,0.00126,518316,7175537,114
"LdS1",FALSE,"2000","kingcujo",17,"lake",6,0.00775,0.00525,8.5e-05,0.000245,0.0014275,1e-04,7,5e-04,2.5e-05,0.66575,2.5,0.5,0.0001325,5e-05,15.775,0.000475,NA,3.75,2.5,0.01375,6.75e-05,0.462,0.004075,1e-05,3e-05,0.0003425,0.003,0.001,5e-04,6.85,0.00225,0.44625,5e-05,NA,5e-05,0.448,0.0047,6.75,0.1825,NA,1.5,0.2475,2.5e-05,2.5e-05,4e-04,541783,7164523,115
"LdS1",FALSE,"2001","kingcujo",17,"lake",3.75,0.009,0.0025,0.00012,1.5e-05,0.00152,1e-04,6.25,0.000625,2.5e-05,0.7465,2.5,0.5,3e-05,5e-05,14.325,0.000675,NA,4,2.5,0.023,2.5e-05,0.515,0.0048,1e-05,3e-05,0.0003775,0.003,0.00525,NA,6.525,0.01225,0.52125,5e-05,0.0625,5e-05,0.49475,0.004825,4.5,0.115,NA,1.5,0.075,2.5e-05,2.5e-05,4e-04,541783,7164523,116
"LdS1",FALSE,"2002","kingcujo",17,"lake",7,0.009975,0.0025,0.00014,0.0002975,0.00127,1e-04,9,0.000875,2.5e-05,0.75625,2.5,0.5,3e-05,5e-05,14.8,0.00065,NA,4,2.5,0.01925,2.5e-05,0.52775,0.006775,1e-05,4.5e-05,0.0003375,0.003,0.001,0.000625,6.725,0.005,0.49825,5e-05,0.05,5e-05,0.506,0.005075,8,0.235,NA,1.5,0.05,2.5e-05,2.5e-05,4e-04,541783,7164523,117
"LdS1",FALSE,"2003","kingcujo",17,"lake",2.5,0.0074,0.0025,0.00019,0.00027,0.001305,1e-04,2.5,0.001,3.75e-05,0.7555,2.5,0.5,5e-05,5e-05,13.2,0.00065,NA,5,2.5,0.0175,2.5e-05,0.5255,0.0048,1e-05,3e-05,0.000315,0.003,0.001,5e-04,6.9,0.0045,0.493,5e-05,0.05,5e-05,0.5115,0.0049,3,0.16,NA,1.5,0.26,2.5e-05,2.5e-05,4e-04,541783,7164523,118
"LdS1",FALSE,"2004","kingcujo",17,"lake",3.85,0.01145,0.0046,5e-05,0.000283,0.002165,1e-04,3.85,0.00105,2.5e-05,0.8285,0.5,0.25,0.00013,5e-05,12.5,0.00069,0.016,4.2,0.5,0.0135,6.85e-05,0.518,0.004125,1e-05,2.5e-05,0.000665,0.0025,5e-04,8e-04,6.52,0.0036,0.531,5e-05,0.025,5e-05,0.549,0.005125,8.3,0.1545,2.21,1.5,0.51,2.5e-05,2.5e-05,0.0025,541783,7164523,119
"LdS1",FALSE,"2005","kingcujo",17,"lake",4,0.0085,0.0053,5e-05,0.0002745,0.001345,1e-04,4,0.00085,2.5e-05,0.8135,1,0.25,5e-05,5e-05,13,0.000595,0.0205,4.305,1,0.013,7.65e-05,0.5525,0.003545,1e-05,3.8e-05,0.00032,0.0025,5e-04,0.00155,6.52,0.0033,0.5365,5e-05,0.0645,5e-05,0.5545,0.00519,6.1,0.17,2.475,1.5,0.655,2.25e-05,2.5e-05,5e-04,541783,7164523,120
"LdS1",FALSE,"2006","kingcujo",17,"lake",4.45,0.009,0.0055,5e-05,0.000283,0.001255,1e-04,4.45,0.00075,2.5e-05,0.8215,1,0.25,5e-05,5e-05,12.7,0.000585,0.015,4.39,1,0.027,0.0004285,0.568,0.005085,1e-05,2.5e-05,0.00031,0.0025,5e-04,5e-04,6.82,0.00765,0.518,5e-05,0.0825,5e-05,0.5485,0.00523,6.35,0.155,3.585,1.5,1.1,2.2e-05,2.5e-05,5e-04,541783,7164523,121
"LdS1",FALSE,"2007","kingcujo",17,"lake",4.05,0.00926666666666667,0.00415,5e-05,0.000288833333333333,0.00129,1e-04,4.05,0.000983333333333333,2.5e-05,0.800833333333333,1,0.25,5e-05,5e-05,13.75,0.000568333333333333,NA,4.255,1,0.0141666666666667,0.00300266666666667,0.547666666666667,0.00565333333333333,1e-05,2.5e-05,0.000328333333333333,0.0025,5e-04,5e-04,6.81666666666667,0.00556666666666667,0.500833333333333,5e-05,0.073,5e-05,0.5315,0.00511166666666667,9.06666666666667,0.158333333333333,2.98166666666667,1.5,0.593333333333333,2.13333333333333e-05,2.5e-05,5e-04,541783,7164523,122
"LdS1",FALSE,"2008","kingcujo",17,"lake",4.26666666666667,0.00916666666666667,0.00758333333333333,5e-05,0.000276166666666667,0.00131666666666667,1e-04,4.26666666666667,0.0011,2.5e-05,0.827333333333333,1,0.25,0.000163333333333333,5e-05,12.4,0.00057,NA,4.395,1,0.0156666666666667,0.000142333333333333,0.5655,0.00355333333333333,1e-05,6.01666666666667e-05,0.000296666666666667,0.00395,5e-04,0.000966666666666667,6.56833333333333,0.00618333333333333,0.5165,6.16666666666667e-05,0.0601666666666667,5e-05,0.545,0.00506333333333333,8.5,0.164833333333333,2.41666666666667,1.75,0.535,1.98333333333333e-05,9.56666666666667e-05,5e-04,541783,7164523,123
"LdS1",FALSE,"2009","kingcujo",17,"lake",3.83333333333333,0.0106666666666667,0.0025,5e-05,0.000284333333333333,0.00143666666666667,1e-04,3.83333333333333,0.00105,5e-06,0.826666666666667,1,0.25,0.000568333333333333,6e-05,13.7333333333333,0.000778333333333333,NA,4.375,1,0.026,0.000138833333333333,0.561333333333333,0.01175,1e-05,2.5e-05,0.00345833333333333,0.00558333333333333,5e-04,5e-04,6.72166666666667,0.00455,0.494666666666667,5e-05,0.0966666666666667,5e-05,0.542166666666667,0.00527,8.46666666666667,0.153166666666667,2.57333333333333,1.5,0.55,2.66666666666667e-05,3.6e-05,7e-04,541783,7164523,124
"LdS1",FALSE,"2010","kingcujo",17,"lake",4.1,0.00701666666666667,0.0117,5e-05,0.000274666666666667,0.00109166666666667,1e-04,4.1,0.0025,5e-06,0.800333333333333,1,0.25,1e-04,5e-05,13.4,0.000545,NA,4.26666666666667,1,0.0143333333333333,7.13333333333333e-05,0.550666666666667,0.00304,1e-05,2.5e-05,0.000245,0.0025,5e-04,5e-04,6.8,0.00613333333333333,0.5035,1e-04,0.0718333333333333,5e-05,0.519,0.00503,8.73333333333333,0.415,2.76166666666667,1.5,0.48,1.81666666666667e-05,0.00025,5e-04,541783,7164523,125
"LdS1",FALSE,"2011","kingcujo",17,"lake",3.96666666666667,0.0095,0.0025,5e-05,0.000295833333333333,0.00110666666666667,5e-06,3.96666666666667,0.0025,5e-06,0.828333333333333,1,0.25,5e-05,5e-05,12.4666666666667,0.000618333333333333,NA,4.53166666666667,1,0.005,3.26666666666667e-05,0.5985,0.00280833333333333,1e-05,2.5e-05,0.000276833333333333,0.00363333333333333,5e-04,5e-04,6.73666666666667,0.00746666666666667,0.535666666666667,2e-05,0.0535,5e-06,0.591333333333333,0.00528666666666667,9.38333333333333,0.176833333333333,3.15166666666667,1.5,0.563333333333333,2.05e-05,2.5e-05,5e-04,541783,7164523,126
"LdS1",FALSE,"2012","kingcujo",17,"lake",4.71666666666667,0.00643333333333333,0.0025,5e-05,0.000328166666666667,0.00138833333333333,5e-06,4.71666666666667,0.0025,5e-06,0.835,1,0.25,5e-05,5e-05,14.2833333333333,0.000431666666666667,NA,4.52833333333333,1,0.014,1.7e-05,0.593333333333333,0.00564666666666667,1e-05,2.5e-05,0.000340333333333333,0.0025,5e-04,5e-04,6.58833333333333,0.00873333333333333,0.531166666666667,2e-05,0.0921666666666667,5e-06,0.584833333333333,0.00529666666666667,10.0666666666667,0.14,3.32333333333333,2.51666666666667,0.47,2.61666666666667e-05,2.5e-05,5e-04,541783,7164523,127
"LdS1",FALSE,"2013","kingcujo",17,"lake",4.65,0.0095,0.0025,5e-05,0.00031,0.001125,5e-06,4.65,0.0025,5e-06,0.8525,1,0.293333333333333,5e-05,5e-05,14.3333333333333,0.000591666666666667,NA,4.81,1,0.0065,1.18333333333333e-05,0.651333333333333,0.00335666666666667,5e-06,2.5e-05,0.000330833333333333,0.0025,5e-04,5e-04,6.78333333333333,0.00603333333333333,0.5615,2e-05,0.0588333333333333,5e-06,0.622666666666667,0.00535166666666667,10.0833333333333,0.186166666666667,3.10666666666667,1.5,0.491666666666667,2.3e-05,2.5e-05,0.00111666666666667,541783,7164523,128
"LdS1",FALSE,"2014","kingcujo",17,"lake",4.475,0.008225,0.01145,5e-05,0.0002565,0.0011,5e-06,4.475,0.0025,5e-06,0.854,1,0.25,5e-05,5e-05,14.675,0.0005425,NA,4.655,1,0.01175,5e-06,0.61225,0.003005,5e-06,2.5e-05,0.000283,0.0025,5e-04,0.000875,7.6425,0.005025,0.54825,2e-05,0.047,5e-06,0.596,0.005355,9.55,0.1795,2.825,1.5,0.5975,2.475e-05,2.5e-05,5e-04,541783,7164523,129
"LdS1",FALSE,"2015","kingcujo",17,"lake",4.825,0.005925,0.0025,5e-05,0.000313,0.0012025,5e-06,4.825,0.0025,5e-06,0.91875,0.5,0.25,5e-05,5e-05,15.875,0.0005825,0.021,4.925,0.5,0.0145,5e-06,0.63975,0.006455,2.5e-06,2.5e-05,0.000363,0.0025,5e-04,5e-04,6.86,0.00155,0.574,2e-05,0.03425,5e-06,0.60175,0.00565,10.25,0.16575,3.215,1.5,0.3925,2.475e-05,2.5e-05,5e-04,541783,7164523,130
"LdS1",FALSE,"2016","kingcujo",17,"lake",4.95,0.0099,0.0025,5e-05,0.0003525,0.001035,5e-06,4.95,0.0025,5e-06,0.9515,0.5,0.25,5e-05,5e-05,16.45,0.00067,0.023,5.195,0.5,0.0175,3.65e-05,0.6845,0.003685,2.5e-06,2.5e-05,0.000357,0.0025,5e-04,5e-04,6.765,0.00485,0.5505,2e-05,0.093,5e-06,0.6535,0.006035,10.6,0.1975,3.265,1.5,0.42,2.95e-05,2.5e-05,5e-04,541783,7164523,131
"LdS1",FALSE,"2017","kingcujo",17,"lake",4.725,0.0048175,0.0025,1e-05,0.00034325,0.00090925,8.5e-06,4.725,0.0025,2.5e-06,0.99475,0.5,0.25,0.00016,1.35e-05,16.5,0.00061,0.02375,5.555,0.5,0.010775,1.425e-05,0.74475,0.0032625,2.5e-06,2.5e-05,0.00036125,0.0015,5e-04,5e-04,6.84,0.002675,0.60225,2e-05,0.09175,2.5e-06,0.6915,0.0063075,11.5,0.189,3.855,1.5,0.2975,1.5525e-05,2.5e-05,0.00025,541783,7164523,132
"LdS1",FALSE,"2018","kingcujo",17,"lake",4.85,0.00613,0.0025,1e-05,0.000318,0.00081775,5e-06,4.85,0.0025,2.5e-06,0.9755,0.5,0.25,5e-05,1.4775e-05,15.15,0.000435,0.02375,5.28,0.5,0.012175,5e-06,0.69075,0.0068675,2.5e-06,2.5e-05,0.00032675,0.0015,5e-04,5e-04,6.8675,0.00515,0.58625,2e-05,0.1015,2.5e-06,0.6565,0.006225,10.425,0.17175,2.8975,1.5,0.4775,2.255e-05,2.5e-05,0.00025,541783,7164523,133
"LdS1",FALSE,"2019","kingcujo",17,"lake",4.8,0.00653,0.00875,1e-05,0.00034025,0.000871,2.5e-06,4.8,0.0025,2.5e-06,0.9385,0.5,0.5,5e-05,1.6075e-05,16,0.00054625,0.0245,5.3725,0.5,0.014625,5e-06,0.7355,0.00729,2.5e-06,2.5e-05,0.0003305,0.0015,5e-04,5e-04,6.845,0.00365,0.59525,2e-05,0.08375,2.5e-06,0.66425,0.0059725,10.4,0.1845,2.6475,1.5,0.635,2.27e-05,5.575e-05,0.00025,541783,7164523,134
"LdS1",FALSE,"2020","kingcujo",17,"lake",4.8975,0.027675,0.0025,1e-05,0.0004265,0.001855,5e-06,4.899459,0.005575,2.5e-06,1.0925,0.25,0.8275,0.000144,3.87e-05,15.375,0.0008395,0.024,6.7825,0.25,0.06035,1.0275e-05,0.98475,0.0078225,9.5e-07,4.875e-05,0.000631,0.001,5e-04,5e-04,6.5875,0.003875,0.73825,2e-05,0.18175,2.5e-06,0.93325,0.0077975,9.1,0.1675,2.7,0.5,0.465,4.3475e-05,2.5e-05,0.0003175,541783,7164523,135
"LdS1",FALSE,"2021","kingcujo",17,"lake",3.915,0.01076,0.0081,1e-05,0.000291,0.00136,5e-06,3.915,0.0025,2.5e-06,1.015,0.25,1.25,0.0002775,2.24e-05,15.6,0.0006275,0.024,5.52,0.25,0.03495,9.15e-06,0.726,0.0106,9.5e-07,0.0010825,0.0004045,0.0042,0.0012,5e-04,6.035,0.00455,0.613,2e-05,0.132,2.5e-06,0.6225,0.005565,8.1,0.1635,3.15,2.1,0.385,3.305e-05,4.65e-05,5e-05,541783,7164523,136
"LdS2",FALSE,"2000","kingcujo",17,"lake",5,0.00745,0.00375,0.00011,0.000245,0.001335,1e-04,6.5,5e-04,2.5e-05,0.6155,2.5,0.5,3e-05,5e-05,15.45,3e-04,NA,3,2.5,0.015,2.5e-05,0.4285,0.0038,1e-05,3e-05,0.00033,0.003,0.001,5e-04,6.8,0.0025,0.4165,5e-05,NA,5e-05,0.412,0.00435,6,0.215,NA,1.5,0.35,2.5e-05,2.5e-05,4e-04,541240,7164235,137
"LdS2",FALSE,"2001","kingcujo",17,"lake",5,0.0122,0.0025,0.000245,7e-05,0.00182,1e-04,6.5,0.00075,2.5e-05,0.769,2.5,0.5,3e-05,5e-05,14.65,8e-04,NA,4,2.5,0.0625,2.5e-05,0.538,0.0071,1e-05,3e-05,0.000575,0.003,0.003,NA,6.5,0.0115,0.524,5e-05,0.05,5e-05,0.4905,0.0051,7,0.115,NA,1.5,0.1,2.5e-05,2.5e-05,7e-04,541240,7164235,138
"LdS2",FALSE,"2002","kingcujo",17,"lake",7,0.011225,0.0025,0.000295,0.000295,0.001315,1e-04,9,0.001,2.5e-05,0.75825,2.5,0.5,3e-05,5e-05,14.825,7e-04,NA,4,2.5,0.02,2.5e-05,0.52675,0.005975,1e-05,3e-05,0.0003275,0.003,0.001,0.000625,6.7,0.0045,0.49675,5e-05,0.05,5e-05,0.509,0.005025,8,0.235,NA,1.5,0.05,2.5e-05,2.5e-05,4e-04,541240,7164235,139
"LdS2",FALSE,"2003","kingcujo",17,"lake",2.5,0.0093,0.0025,0.00018,0.00028,0.001415,1e-04,2.5,0.001,2.5e-05,0.7845,2.5,0.5,1e-04,5e-05,13.65,0.00065,NA,5,2.5,0.024,2.5e-05,0.551,0.00445,1e-05,3e-05,0.00032,0.003,0.001,5e-04,6.9,0.0055,0.5095,5e-05,0.05,5e-05,0.522,0.00495,3,0.19,NA,1.5,0.3,2.5e-05,2.5e-05,4e-04,541240,7164235,140
"LdS2",FALSE,"2004","kingcujo",17,"lake",4.05,0.01295,0.014,5e-05,0.000304,0.00177,1e-04,4.05,9e-04,2.5e-05,0.848,0.5,0.25,8.5e-05,5e-05,14.15,0.00068,0.0205,4.545,0.5,0.0305,2.5e-05,0.59,0.004965,1e-05,2.5e-05,4e-04,0.0025,5e-04,0.00105,6.535,0.0033,0.5765,5e-05,0.025,5e-05,0.603,0.005475,9.1,0.1715,2.405,1.5,0.635,2.4e-05,2.5e-05,0.001,541240,7164235,141
"LdS2",FALSE,"2005","kingcujo",17,"lake",3.85,0.0107,0.0049,5e-05,0.000287,0.00146,1e-04,3.85,8e-04,2.5e-05,0.8085,1,0.25,5e-05,5e-05,12.85,0.00058,0.02,4.31,1,0.016,8.05e-05,0.5565,0.00325,1e-05,2.5e-05,0.000325,0.0025,5e-04,0.0017,6.55,0.0041,0.5425,5e-05,0.0725,5e-05,0.5595,0.005155,5.95,0.165,2.435,1.5,0.575,2.2e-05,2.5e-05,5e-04,541240,7164235,142
"LdS2",FALSE,"2006","kingcujo",17,"lake",4.8,0.01425,0.008,5e-05,0.00032,0.00207,1e-04,4.8,0.00115,2.5e-05,0.8795,1,0.25,9e-05,5e-05,13,0.000695,0.0205,4.695,1,0.037,0.000555,0.6075,0.00528,1e-05,2.5e-05,0.000375,0.0025,5e-04,5e-04,6.865,0.0079,0.5455,5e-05,0.084,5e-05,0.57,0.00548,6.75,0.16,3.615,1.5,1.005,2.55e-05,5.15e-05,5e-04,541240,7164235,143
"LdS2",FALSE,"2007","kingcujo",17,"lake",4.23333333333333,0.0117,0.00696666666666667,5e-05,0.000322,0.00143666666666667,1e-04,4.23333333333333,0.00123333333333333,2.5e-05,0.858333333333333,1,0.25,5e-05,5e-05,15.3,0.000663333333333333,NA,4.8,1,0.0316666666666667,0.00177533333333333,0.645,0.00519333333333333,1e-05,2.5e-05,0.000446666666666667,0.0025,5e-04,5e-04,6.79333333333333,0.0067,0.553333333333333,5e-05,0.0833333333333333,5e-05,0.594666666666667,0.00559333333333333,10.1,0.153333333333333,3.1,1.5,0.69,2.26666666666667e-05,2.5e-05,5e-04,541240,7164235,144
"LdS2",FALSE,"2008","kingcujo",17,"lake",4.06666666666667,0.0095,0.00673333333333333,5e-05,0.000277333333333333,0.00146333333333333,1e-04,4.06666666666667,0.001,2.5e-05,0.826,1,0.353333333333333,0.00014,5e-05,12.9333333333333,0.000843333333333333,NA,4.42666666666667,1,0.0183333333333333,0.000633333333333333,0.573666666666667,0.0034,1e-05,0.000125,0.000333333333333333,0.0025,5e-04,5e-04,6.59333333333333,0.00876666666666667,0.524333333333333,7.33333333333333e-05,0.068,5e-05,0.575333333333333,0.00557,8.66666666666667,0.025,2.64666666666667,2.33333333333333,0.463333333333333,2e-05,3.73333333333333e-05,9e-04,541240,7164235,145
"LdS2",FALSE,"2009","kingcujo",17,"lake",3.73333333333333,0.0149,0.0025,5e-05,0.000306666666666667,0.00160333333333333,1e-04,3.73333333333333,0.000833333333333333,5e-06,0.833666666666667,1,0.25,1e-04,5e-05,13.9666666666667,0.000706666666666667,NA,4.55333333333333,1,0.0346666666666667,0.000410666666666667,0.601,0.00958,1e-05,2.5e-05,0.00137666666666667,0.0025,5e-04,5e-04,6.89333333333333,0.00493333333333333,0.529666666666667,5e-05,0.108333333333333,5e-05,0.572666666666667,0.00546666666666667,8.7,0.176666666666667,2.62666666666667,1.5,0.746666666666667,2.83333333333333e-05,6.7e-05,5e-04,541240,7164235,146
"LdS2",FALSE,"2010","kingcujo",17,"lake",4.1,0.0115666666666667,0.0143666666666667,5e-05,0.000291666666666667,0.00124333333333333,1e-04,4.1,0.0025,5e-06,0.794,1,0.25,1e-04,5e-05,13,6e-04,NA,4.36666666666667,1,0.0253333333333333,9.1e-05,0.578666666666667,0.00306666666666667,1e-05,2.5e-05,0.00031,0.0025,5e-04,5e-04,6.72666666666667,0.0071,0.532,1e-04,0.0826666666666667,5e-05,0.546,0.00500666666666667,8.93333333333333,1.76333333333333,2.77,1.5,0.596666666666667,2.03333333333333e-05,0.00025,5e-04,541240,7164235,147
"LdS2",FALSE,"2011","kingcujo",17,"lake",4.03333333333333,0.0148666666666667,0.00383333333333333,5e-05,0.000306,0.00112,5e-06,4.03333333333333,0.0025,5e-06,0.883666666666667,1,0.25,0.00071,5e-05,13.4333333333333,0.00148,NA,4.81,1,0.0146666666666667,0.00142666666666667,0.632666666666667,0.00279666666666667,1e-05,2.5e-05,0.000489666666666667,0.0377333333333333,5e-04,5e-04,6.79333333333333,0.0066,0.548666666666667,2e-05,0.069,5e-06,0.608,0.00560333333333333,9.96666666666667,0.159,3.27666666666667,1.5,0.56,2.03333333333333e-05,2.5e-05,0.00153333333333333,541240,7164235,148
"LdS2",FALSE,"2012","kingcujo",17,"lake",5,0.0116666666666667,0.0025,5e-05,0.000340333333333333,0.00218,5e-06,5,0.0025,5e-06,0.871666666666667,1,0.433333333333333,0.000283333333333333,5e-05,16.1666666666667,0.00061,NA,4.95666666666667,1,0.0276666666666667,7.33333333333333e-05,0.675,0.00461333333333333,1e-05,3.63333333333333e-05,0.000648666666666667,0.0025,5e-04,5e-04,6.43333333333333,0.00673333333333333,0.586333333333333,2e-05,0.09,5e-06,0.671,0.00571666666666667,11.2333333333333,0.176666666666667,3.39333333333333,1.5,0.523333333333333,2.8e-05,3.36666666666667e-05,0.00176666666666667,541240,7164235,149
"LdS2",FALSE,"2013","kingcujo",17,"lake",3.36666666666667,0.00826666666666667,0.0025,5e-05,0.000306,0.00121333333333333,5e-06,3.36666666666667,0.0025,5e-06,0.855333333333333,1,0.25,5e-05,5e-05,15,0.00063,NA,4.92666666666667,1,0.0156666666666667,1.66666666666667e-05,0.677333333333333,0.00341333333333333,5e-06,2.5e-05,0.000319,0.0025,5e-04,5e-04,6.75333333333333,0.00816666666666667,0.578333333333333,2e-05,0.0596666666666667,5e-06,0.637333333333333,0.00544,9.36666666666667,0.183333333333333,3.16333333333333,1.5,0.473333333333333,2.16666666666667e-05,2.5e-05,0.001,541240,7164235,150
"LdS2",FALSE,"2014","kingcujo",17,"lake",5,0.0089,0.0252,5e-05,0.000268,0.00119,5e-06,5,0.0025,5e-06,0.8625,1,0.25,5e-05,5e-05,15.15,0.00063,NA,4.855,1,0.013,1.5e-05,0.6555,0.00234,5e-06,2.5e-05,0.0003145,0.0025,5e-04,0.00105,7.2,0.0053,0.571,2e-05,0.056,5e-06,0.623,0.00545,10,0.191,2.755,1.5,0.5,2.1e-05,2.5e-05,5e-04,541240,7164235,151
"LdS2",FALSE,"2015","kingcujo",17,"lake",4.7,0.00955,0.0025,5e-05,0.0003265,0.0014,5e-06,4.7,0.0025,5e-06,0.9875,0.5,0.25,5e-05,5e-05,15.4,0.00073,0.021,5.135,0.5,0.017,1.15e-05,0.649,0.00729,2.5e-06,4.5e-05,0.000378,0.0025,5e-04,5e-04,6.85,0.0024,0.595,2e-05,0.0395,5e-06,0.6265,0.005715,10.3,0.178,3.155,1.5,0.545,2.45e-05,2.5e-05,0.0018,541240,7164235,152
"LdS2",FALSE,"2016","kingcujo",17,"lake",4.55,0.00925,0.0025,5e-05,0.000365,0.001085,5e-06,4.55,0.0025,5e-06,0.9175,0.5,0.25,5e-05,5e-05,16.4,0.00068,0.023,5.22,0.5,0.0225,3e-05,0.7125,0.003815,2.5e-06,2.5e-05,0.0003675,0.0025,5e-04,5e-04,6.79,0.005,0.5925,2e-05,0.0975,5e-06,0.6625,0.00586,10.75,0.204,3.525,1.5,0.44,2.95e-05,4.25e-05,5e-04,541240,7164235,153
